user_id,suma_dinero_gastado
76561198007327704,1710.97
76561198007330935,980.42
76561198007342405,2046.91
76561198007352045,154.93
76561198007373414,305.83
76561198007374902,374.7
76561198007377908,1167.37
76561198007378736,1420.23
76561198007379576,104.92
76561198007390829,1615.22
76561198007391591,9.99
76561198007404119,1601.02
76561198007404789,434.77
76561198007405055,672.47
76561198007437086,5633.67
76561198007440680,958.52
76561198007443354,925.35
76561198007452336,795.4499999999999
76561198007452748,425.76
76561198007457088,232.85
76561198007458746,1279.3899999999999
76561198007475589,164.93
76561198007475605,1233.39
76561198007478325,5880.59
76561198007481470,641.66
76561198007482387,2147.38
76561198007484347,1501.18
76561198007488623,2871.2599999999998
76561198007509290,399.76
76561198007510322,2845.42
76561198007514530,859.4399999999999
76561198007521657,5764.0599999999995
76561198007522788,1864.79
76561198007537421,749.54
76561198007538539,1625.06
76561198007539695,10782.73
76561198007542499,887.4599999999999
76561198007547571,44.97
76561198007571248,1744.81
76561198007572286,349.8
76561198007573338,668.51
76561198007575596,993.39
76561198007581174,309.84
76561198007584361,1629.11
76561198007586259,269.86
76561198007587759,1668.07
76561198007620410,636.56
76561198007625498,1136.19
76561198007626762,400.79
76561198007668640,487.73
76561198007670817,2348.86
76561198007734822,194.9
76561198007742948,203.82
76561198007745188,21393.21
76561198007748710,944.61
76561198007758543,803.5699999999999
76561198007761363,199.87
76561198007767871,771.5699999999999
76561198007769341,224.85
76561198007778765,304.76
76561198007788558,415.81
76561198007798560,44.97
76561198007799026,4710.46
76561198007800522,1519.6
76561198007801380,671.66
76561198007802741,2734.64
76561198007809245,538.64
76561198007825455,1672.8999999999999
76561198007825785,1098.31
76561198007860684,926.3299999999999
76561198007861522,1826.93
76561198007864600,734.63
76561198007870321,90.92
76561198007874369,1742.79
76561198007874509,1308.25
76561198007880867,674.65
76561198007909529,74.95
76561198007911436,1654.93
76561198007912687,877.43
76561198007914001,589.72
76561198007914721,213.86999999999998
76561198007914733,355.75
76561198007948569,687.33
76561198007951719,2078.81
76561198007952765,1814.97
76561198007986848,920.59
76561198007987348,189.92
76561198007988939,692.68
76561198007990995,134.93
76561198008016212,180.87
76561198008021472,2082.82
76561198008026450,6143.66
76561198008026969,603.66
76561198008027099,2343.7799999999997
76561198008044445,940.4499999999999
76561198008062668,1134.46
76561198008063702,1177.25
76561198008064087,1271.29
76561198008067943,776.55
76561198008068264,2805.59
76561198008096350,79.94
76561198008101478,1062.43
76561198008105343,4701.54
76561198008111776,1757.8
76561198008119091,824.5899999999999
76561198008120011,985.36
76561198008121923,1740.6
76561198008150212,3057.36
76561198008154694,482.74
76561198008156042,494.7
76561198008158168,656.61
76561198008168334,1533.6599999999999
76561198008170053,44.97
76561198008195768,1468.23
76561198008196073,1386.07
76561198008197341,905.47
76561198008197478,820.45
76561198008211473,1531.16
76561198008231144,576.73
76561198008241908,905.47
76561198008270754,143.9
76561198008302183,2771.66
76561198008302763,2218.05
76561198008304782,179.88
76561198008305970,605.64
76561198008308416,469.8
76561198008336955,1488.91
76561198008352835,1184.22
76561198008379752,860.6
76561198008391495,119.91999999999999
76561198008391547,551.64
76561198008391863,19.99
76561198008392437,802.7
76561198008393968,3032.18
76561198008422754,219.85999999999999
76561198008425128,2755.48
76561198008426280,2112.71
76561198008426380,260.85
76561198008428389,255.81
76561198008439415,54.97
76561198008440075,374.84
76561198008463230,104.94
76561198008471714,2660.3199999999997
76561198008473959,89.96
76561198008502090,84.97
76561198008506937,516.68
76561198008506977,917.58
76561198008528498,254.81
76561198008532637,1055.49
76561198008534835,69.97
76561198008536555,708.01
76561198008560819,79.97
76561198008565345,1933.8899999999999
76561198008592438,3564.7999999999997
76561198008595987,1126.31
76561198008602817,165.9
76561198008651103,384.83
76561198008686942,99.96
76561198008719516,4540.98
76561198008721949,2145.99
76561198008724769,215.82
76561198008725628,1675.99
76561198008727561,49.96
76561198008756970,1859.02
76561198008758884,630.7
76561198008759719,2956.2599999999998
76561198008760866,520.72
76561198008763113,230.85
76561198008783917,8936.31
76561198008787256,120.87
76561198008791765,1686.1
76561198008793871,533.73
76561198008794836,169.89999999999998
76561198008795992,264.85
76561198008805553,14.99
76561198008825050,2609.52
76561198008825956,147.86
76561198008827809,7888.41
76561198008860811,140.89
76561198008877032,109.95
76561198008894319,1104.3799999999999
76561198008895770,2548.58
76561198008896152,909.63
76561198008896687,589.68
76561198008897631,1164.1299999999999
76561198008899486,586.64
76561198008901482,5416.5599999999995
76561198008904182,99.94999999999999
76561198008907958,925.51
76561198008908213,1647.21
76561198008943528,848.41
76561198008967901,1209.35
76561198008977734,80.92
76561198008982932,34.98
76561198009000573,2169.67
76561198009000881,39.97
76561198009001259,1620.94
76561198009001563,3236.12
76561198009005660,315.82
76561198009005804,1347.06
76561198009008089,50.94
76561198009008282,234.89
76561198009026821,2443.57
76561198009031551,1166.36
76561198009035536,541.59
76561198009043226,1169.3999999999999
76561198009043396,348.76
76561198009055787,602.56
76561198009069572,354.79999999999995
76561198009097765,269.86
76561198009105539,184.92
76561198009124912,64.95
76561198009131132,79.94
76561198009134230,1752.82
76561198009135562,503.61
76561198009164153,437.65999999999997
76561198009168905,710.62
76561198009170632,79.94
76561198009171558,1698.1399999999999
76561198009177886,2015.9099999999999
76561198009202785,1515.54
76561198009205155,1811.02
76561198009211416,764.63
76561198009220699,574.65
76561198009222981,289.88
76561198009225993,2038.83
76561198009233850,160.86
76561198009237818,1385.1499999999999
76561198009239788,1286.21
76561198009260087,1345.22
76561198009266214,3011.45
76561198009271851,29.979999999999997
76561198009273500,352.81
76561198009276739,109.89999999999999
76561198009280425,131.84
76561198009281015,85.91
76561198009321109,335.77
76561198009324277,703.51
76561198009326943,490.65
76561198009343782,1930.34
76561198009348244,1219.29
76561198009352268,1726.95
76561198009353440,552.67
76561198009357752,305.77
76561198009361872,485.7
76561198009364699,70.93
76561198009366505,50.94
76561198009389816,1162.28
76561198009397497,441.75
76561198009397620,583.6899999999999
76561198009398032,722.52
76561198009400522,1000.4399999999999
76561198009401635,369.84
76561198009403093,855.5
76561198009426137,134.94
76561198009432803,509.74
76561198009432856,44.97
76561198009435368,1400.03
76561198009435652,2374.52
76561198009435936,2265.6
76561198009456279,1722.97
76561198009493196,1014.5
76561198009498722,1627.99
76561198009514151,280.88
76561198009517461,1372.3899999999999
76561198009520504,1075.36
76561198009521620,4213.26
76561198009553196,3115.55
76561198009555951,610.66
76561198009556114,89.93
76561198009562232,3613.97
76561198009569147,391.77
76561198009589660,79.97
76561198009592401,531.68
76561198009594310,1865.7
76561198009594353,958.41
76561198009597137,2919.24
76561198009605382,1217.28
76561198009607326,745.43
76561198009631868,174.91
76561198009633329,1194.33
76561198009635371,492.63
76561198009636321,224.89
76561198009638240,502.68
76561198009641664,84.94
76561198009649906,1345.71
76561198009663359,861.65
76561198009664555,89.94
76561198009666732,340.74
76561198009672166,552.68
76561198009674974,3003.5099999999998
76561198009691043,806.37
76561198009702272,1265.2
76561198009705458,195.86
76561198009709002,4158.45
76561198009713159,2251.2799999999997
76561198009717089,581.62
76561198009724366,588.56
76561198009729086,1629.19
76561198009729460,19.98
76561198009729872,3497.97
76561198009754620,1350.23
76561198009780093,221.82999999999998
76561198009782065,4683.79
76561198009790944,1147.28
76561198009810784,1961.77
76561198009815377,199.92
76561198009819704,1247.21
76561198009846599,1711.09
76561198009848111,219.85999999999999
76561198009850976,1240.3799999999999
76561198009852985,34.98
76561198009855249,4.99
76561198009859170,159.92
76561198009872793,170.85999999999999
76561198009876209,14.98
76561198009885142,857.55
76561198009885284,2430.89
76561198009887832,1095.34
76561198009890412,1912.45
76561198009892332,667.66
76561198009895200,425.64
76561198009920055,224.84
76561198009927861,285.81
76561198009945700,199.91
76561198009966352,2134.89
76561198009979239,37.97
76561198009990123,729.7
76561198009992783,1001.24
76561198009993064,697.61
76561198009994852,330.8
76561198010030574,1169.17
76561198010034338,430.71999999999997
76561198010038495,239.82999999999998
76561198010049822,129.94
76561198010061823,89.95
76561198010062098,299.89
76561198010069678,2272.74
76561198010098493,602.62
76561198010102486,54.97
76561198010112589,636.64
76561198010121892,444.74
76561198010123089,5435.74
76561198010129122,873.54
76561198010129644,337.7
76561198010149795,509.73
76561198010179665,1402.8799999999999
76561198010182048,94.95
76561198010189018,1160.17
76561198010211852,1183.83
76561198010238057,404.71
76561198010248149,405.65
76561198010253763,1205.34
76561198010255595,781.36
76561198010279570,126.92
76561198010280507,624.6
76561198010284350,4701.7699999999995
76561198010284860,79.95
76561198010309907,1704.1499999999999
76561198010334887,438.74
76561198010336981,3687.72
76561198010340317,299.78
76561198010349264,636.67
76561198010373892,315.75
76561198010374292,242.8
76561198010375422,1485.99
76561198010391123,1915.03
76561198010395015,279.87
76561198010398344,1608.8999999999999
76561198010398687,1876.54
76561198010398875,1248.08
76561198010399847,1261.3
76561198010408680,259.87
76561198010418147,137.94
76561198010427807,5627.48
76561198010433036,621.56
76561198010436866,2082.72
76561198010441325,69.96
76561198010443610,1300.25
76561198010452508,2346.23
76561198010464685,1582.96
76561198010465186,354.8
76561198010482495,459.76
76561198010496460,845.54
76561198010507622,920.4399999999999
76561198010516110,165.89
76561198010531550,895.47
76561198010554887,725.5799999999999
76561198010561100,534.71
76561198010561324,159.92
76561198010565152,19.99
76561198010579748,1016.38
76561198010609967,1208.34
76561198010611819,59.959999999999994
76561198010616979,1356.25
76561198010642927,1789.96
76561198010651506,792.46
76561198010653835,1141.09
76561198010679456,1053.45
76561198010683934,1081.37
76561198010696191,132.91
76561198010708687,733.29
76561198010709088,1152.42
76561198010709103,104.92
76561198010763366,193.9
76561198010775702,1654.22
76561198010778468,183.87
76561198010797312,352.74
76561198010803538,916.51
76561198010829979,1714.94
76561198010838876,338.73
76561198010842918,629.67
76561198010867425,386.68
76561198010871424,2602.58
76561198010874762,172.89999999999998
76561198010892257,1321.35
76561198010896799,3781.8199999999997
76561198010898430,110.92
76561198010900817,2115.91
76561198010902239,154.89
76561198010905770,749.5
76561198010919003,144.94
76561198010924207,1469.06
76561198010938668,115.96000000000001
76561198010947114,4006.0699999999997
76561198010963501,534.77
76561198010967213,2058.67
76561198010975625,1612.11
76561198010975635,145.87
76561198010989173,785.61
76561198011004336,3704.09
76561198011037184,1983.75
76561198011043023,184.9
76561198011060919,973.29
76561198011066499,79.97
76561198011068007,1558.0
76561198011068140,899.54
76561198011070089,124.92999999999999
76561198011097101,597.63
76561198011134106,129.9
76561198011135689,934.59
76561198011136920,3095.2999999999997
76561198011139135,1628.07
76561198011139853,1174.3899999999999
76561198011140581,424.78
76561198011142364,953.52
76561198011181142,125.9
76561198011181177,1265.53
76561198011183360,533.72
76561198011188132,1820.28
76561198011210463,213.82
76561198011212287,1733.83
76561198011212454,924.49
76561198011213659,707.53
76561198011214586,502.77
76561198011217155,4357.3
76561198011218089,5075.54
76561198011244140,2169.64
76561198011249678,488.74
76561198011269583,129.9
76561198011279488,377.77
76561198011279600,159.91
76561198011280140,644.68
76561198011303077,2104.85
76561198011303167,1482.1
76561198011305233,329.89
76561198011307447,1114.4
76561198011312704,669.67
76561198011333937,1563.19
76561198011337408,661.63
76561198011338524,201.91
76561198011366634,154.93
76561198011372068,2019.0
76561198011377189,899.43
76561198011395657,1653.03
76561198011396013,84.96
76561198011396075,653.52
76561198011403714,2682.13
76561198011411012,204.87
76561198011431696,987.35
76561198011433857,979.54
76561198011434677,109.94999999999999
76561198011439817,1059.28
76561198011440966,15.97
76561198011462134,64.95
76561198011488807,19.99
76561198011490566,1407.27
76561198011492766,3490.36
76561198011493875,1867.01
76561198011497002,1575.19
76561198011498200,481.77
76561198011498226,1470.1
76561198011501606,1715.44
76561198011518463,1852.1299999999999
76561198011522549,1025.56
76561198011545990,565.68
76561198011549022,724.64
76561198011549428,566.73
76561198011551779,1683.02
76561198011552052,320.82
76561198011561056,19.99
76561198011579146,4833.42
76561198011582736,1213.37
76561198011616111,921.4399999999999
76561198011620546,160.91
76561198011649170,1073.34
76561198011652553,194.89
76561198011661078,114.92
76561198011684429,253.82
76561198011702843,22.979999999999997
76561198011704673,945.41
76561198011705037,2433.67
76561198011706208,1354.39
76561198011707963,571.74
76561198011714432,2653.42
76561198011735059,2722.17
76561198011740444,494.68
76561198011741465,2061.91
76561198011743390,4473.18
76561198011766768,24.98
76561198011767160,284.92
76561198011769081,1553.5
76561198011773496,3848.99
76561198011801373,39.97
76561198011805567,573.61
76561198011807553,977.38
76561198011832401,2929.06
76561198011833573,839.25
76561198011840014,874.56
76561198011843100,79.94999999999999
76561198011867759,1783.97
76561198011871605,1183.4099999999999
76561198011891471,114.95
76561198011894418,679.6899999999999
76561198011897028,124.91
76561198011898524,2620.77
76561198011911132,239.89000000000001
76561198011917631,342.81
76561198011920971,564.6
76561198011923340,936.41
76561198011927976,2097.71
76561198011974781,145.9
76561198011977649,809.41
76561198012014419,2068.32
76561198012039198,129.9
76561198012040171,4940.21
76561198012040937,571.62
76561198012045442,1141.33
76561198012047608,208.82
76561198012059543,255.76
76561198012074748,3027.6
76561198012074959,1613.96
76561198012076358,5242.25
76561198012089033,0.0
76561198012126120,1929.1699999999998
76561198012129831,19.99
76561198012131121,528.6899999999999
76561198012135937,1258.32
76561198012162222,149.92
76561198012163816,644.6899999999999
76561198012167107,1483.1
76561198012184211,500.71999999999997
76561198012186429,202.92
76561198012189478,1757.05
76561198012190714,796.5
76561198012196599,314.87
76561198012214377,718.63
76561198012216645,272.89
76561198012216747,94.96
76561198012220646,1292.21
76561198012233803,688.59
76561198012246561,1048.43
76561198012248864,1602.99
76561198012251972,110.86
76561198012252740,2713.47
76561198012254289,44.97
76561198012263970,73.94
76561198012305005,58.95
76561198012310226,64.95
76561198012317471,1040.31
76561198012334657,910.5699999999999
76561198012337445,319.9
76561198012363164,457.74
76561198012372912,539.7099999999999
76561198012389967,774.6
76561198012392103,654.62
76561198012396712,344.82
76561198012423471,54.97
76561198012424984,986.47
76561198012430526,729.54
76561198012433642,174.88
76561198012455565,3207.91
76561198012462287,154.95
76561198012478731,140.87
76561198012484271,527.76
76561198012484947,1065.35
76561198012485589,430.65
76561198012509480,815.3
76561198012514677,531.7
76561198012519466,641.52
76561198012544100,1872.66
76561198012546232,441.76
76561198012548240,274.83
76561198012572074,488.68
76561198012577253,394.88
76561198012600826,119.98
76561198012604792,1107.26
76561198012607950,377.71
76561198012630014,1744.9499999999998
76561198012631532,204.85
76561198012651635,317.75
76561198012654226,1428.28
76561198012657171,29.99
76561198012657818,3386.1099999999997
76561198012663078,1093.42
76561198012663438,126.92
76561198012686041,269.86
76561198012686765,4875.25
76561198012691170,89.92999999999999
76561198012693239,2337.61
76561198012715042,803.56
76561198012716020,1989.83
76561198012720092,59.97
76561198012726444,3395.34
76561198012741239,979.47
76561198012742919,399.72999999999996
76561198012748248,1297.1
76561198012749888,630.6
76561198012765299,144.92
76561198012778055,5172.7699999999995
76561198012798045,2418.88
76561198012806819,2328.39
76561198012821249,219.88
76561198012852727,14.99
76561198012852825,3603.62
76561198012884477,0.0
76561198012907253,227.88
76561198012909706,1835.73
76561198012919447,2234.74
76561198012920422,177.87
76561198012943559,922.39
76561198012946785,270.83
76561198012950064,34.98
76561198012974286,1284.15
76561198013000952,7629.55
76561198013025960,39.98
76561198013028816,509.76
76561198013055159,1043.45
76561198013062236,1042.39
76561198013076349,154.91
76561198013097655,255.76
76561198013141560,1766.04
76561198013143770,1568.9
76561198013149300,1464.58
76561198013162357,1282.22
76561198013170444,2216.84
76561198013175202,4237.41
76561198013193897,309.74
76561198013197019,638.54
76561198013199787,204.82
76561198013206795,980.92
76561198013247974,799.52
76561198013255974,2316.72
76561198013259049,2527.6
76561198013261893,2111.77
76561198013282313,483.71
76561198013291691,5879.83
76561198013296434,1827.04
76561198013316303,94.96
76561198013325968,1747.1599999999999
76561198013326476,154.95
76561198013337715,14.98
76561198013340799,181.9
76561198013341259,3518.16
76561198013348277,235.86
76561198013354572,241.79999999999998
76561198013365185,150.87
76561198013398437,92.92
76561198013401024,3004.5
76561198013407664,162.94
76561198013425105,1015.29
76561198013427907,1204.36
76561198013428600,0.0
76561198013432172,3002.88
76561198013434374,1735.1
76561198013490617,1217.42
76561198013496046,207.82999999999998
76561198013497822,1090.35
76561198013518166,0.0
76561198013535175,728.37
76561198013535273,655.64
76561198013535509,160.82
76561198013537437,1143.16
76561198013564709,3005.42
76561198013565069,3256.46
76561198013573604,2662.47
76561198013576212,952.3199999999999
76561198013597416,874.6
76561198013600577,6984.87
76561198013625408,99.93
76561198013627333,4792.93
76561198013657739,44.97
76561198013658262,72.96
76561198013659937,44.97
76561198013681857,430.78000000000003
76561198013704269,3282.2999999999997
76561198013713398,219.8
76561198013714714,1326.34
76561198013730163,2378.93
76561198013738564,64.95
76561198013740854,735.76
76561198013763258,455.79999999999995
76561198013785384,1093.24
76561198013788178,401.73
76561198013801353,181.88
76561198013817860,529.77
76561198013822782,65.93
76561198013854200,104.94
76561198013858002,410.76
76561198013869517,442.77
76561198013874263,1353.84
76561198013898109,280.84
76561198013905636,864.34
76561198013908664,2024.72
76561198013919045,546.11
76561198013919673,29.979999999999997
76561198013922033,736.97
76561198013927906,1785.8799999999999
76561198013932494,2789.7599999999998
76561198013939867,979.67
76561198013943413,104.96
76561198013949099,2487.47
76561198013950321,69.96000000000001
76561198013960010,329.85
76561198013973273,680.46
76561198013989080,632.71
76561198013994935,49.97
76561198014002823,1767.97
76561198014009325,1541.01
76561198014027857,4801.38
76561198014031149,933.5799999999999
76561198014031989,1084.5
76561198014046850,360.77
76561198014066222,1017.43
76561198014077659,568.6
76561198014078033,598.67
76561198014080259,159.9
76561198014126640,574.5699999999999
76561198014136515,3522.38
76561198014152318,234.88
76561198014159039,1182.22
76561198014177534,782.41
76561198014182686,2496.42
76561198014183294,825.58
76561198014194779,184.93
76561198014206568,3112.98
76561198014208764,1017.41
76561198014215286,34.98
76561198014255751,554.76
76561198014278943,1690.06
76561198014300427,4.99
76561198014302982,239.85
76561198014306929,1409.1
76561198014327542,249.89
76561198014328586,1206.51
76561198014341399,219.89
76561198014345614,245.85999999999999
76561198014353884,115.9
76561198014356528,89.95
76561198014359253,12.99
76561198014369519,29.979999999999997
76561198014374304,167.91
76561198014376208,553.52
76561198014393643,152.88
76561198014405280,216.84
76561198014406542,872.5
76561198014406888,265.82
76561198014421677,1551.12
76561198014425019,1537.06
76561198014437840,1246.28
76561198014450821,225.86999999999998
76561198014475613,305.72
76561198014476189,180.87
76561198014478714,154.93
76561198014484535,1845.83
76561198014522022,3273.56
76561198014530333,1996.69
76561198014552338,209.87
76561198014566089,745.51
76561198014591396,279.85
76561198014592753,696.58
76561198014598014598953,526.63
76561198014612370,281.81
76561198014625793,1345.1
76561198014626641,59.97
76561198014630738,507.69
76561198014635088,0.0
76561198014645558,494.75
76561198014675998,169.92
76561198014676100,2395.67
76561198014701654,1516.22
76561198014701863,95.91
76561198014702097,1252.2
76561198014704426,2076.86
76561198014707153,1916.6499999999999
76561198014717544,230.86999999999998
76561198014726925,69.95
76561198014751347,1542.05
76561198014751618,705.62
76561198014752722,661.67
76561198014753437,2384.83
76561198014774264,803.53
76561198014788733,514.78
76561198014799055,2572.32
76561198014799083,2924.58
76561198014803668,1470.25
76561198014834244,434.83
76561198014841100,4035.3399999999997
76561198014848587,3445.81
76561198014855015,1351.29
76561198014872561,803.59
76561198014874294,1104.41
76561198014874639,528.72
76561198014874867,259.89
76561198014876484,315.79
76561198014906435,165.89
76561198014906671,464.68
76561198014910012,435.74
76561198014924388,2420.68
76561198014924724,1877.94
76561198014925060,247.85999999999999
76561198014927083,276.81
76561198014947498,2556.22
76561198014950406,1900.8799999999999
76561198014969917,2542.06
76561198014987915,925.49
76561198014988528,2553.33
76561198014991346,175.85999999999999
76561198014999832,684.65
76561198015035218,384.78
76561198015039559,423.74
76561198015040181,531.59
76561198015040620,139.89999999999998
76561198015050660,1789.67
76561198015083753,1138.5
76561198015118581,505.68
76561198015120093,290.78
76561198015121915,214.88
76561198015134588,1507.2
76561198015149619,537.71
76561198015157743,4450.29
76561198015158481,64.97
76561198015169206,1069.28
76561198015201347,281.81
76561198015204133,34.98
76561198015206210,492.56
76561198015209454,109.95
76561198015211998,139.91
76561198015213118,692.68
76561198015214673,54.97
76561198015234593,461.82
76561198015238117,521.68
76561198015238503,129.9
76561198015240666,104.91999999999999
76561198015245325,3113.11
76561198015251826,717.64
76561198015269069,603.63
76561198015275299,1573.05
76561198015276841,1951.01
76561198015278721,284.86
76561198015280439,189.9
76561198015296080,147.89
76561198015325404,219.89
76561198015326274,1635.8799999999999
76561198015333415,1792.44
76561198015339918,567.63
76561198015341969,559.78
76561198015397224,114.94999999999999
76561198015398411,1966.9099999999999
76561198015405669,239.89000000000001
76561198015420023,1165.26
76561198015449112,96.91
76561198015450790,1717.1299999999999
76561198015457285,234.92000000000002
76561198015457391,1497.34
76561198015460867,1165.48
76561198015462171,605.72
76561198015468491,2007.1
76561198015472939,681.64
76561198015482393,1192.3799999999999
76561198015496188,276.89
76561198015505214,379.85
76561198015507999,507.77
76561198015508754,150.9
76561198015511443,2753.34
76561198015512872,649.6899999999999
76561198015516532,462.81
76561198015518590,179.92000000000002
76561198015527964,2881.31
76561198015597183,1013.43
76561198015611129,615.6
76561198015616565,322.83
76561198015620710,1354.2
76561198015626583,19.99
76561198015630499,793.61
76561198015636079,1339.08
76561198015651557,119.97
76561198015673480,1171.3999999999999
76561198015679952,139.91
76561198015683370,572.73
76561198015684058,479.71999999999997
76561198015686070,1202.5
76561198015735291,1162.44
76561198015742601,287.88
76561198015750707,621.64
76561198015752419,2556.42
76561198015755075,39.98
76561198015759079,395.73
76561198015764613,110.92999999999999
76561198015800979,187.94
76561198015803033,1278.34
76561198015803718,59.98
76561198015808360,755.63
76561198015817362,500.67
76561198015845711,123.94
76561198015846767,237.87
76561198015847149,1103.3799999999999
76561198015848819,833.57
76561198015854995,1182.08
76561198015855983,91.93
76561198015857297,954.36
76561198015859040,964.41
76561198015868573,1490.19
76561198015886143,2698.6
76561198015889042,349.92
76561198015892252,1070.45
76561198015897106,557.68
76561198015899130,611.75
76561198015902552,104.95
76561198015904026,1593.73
76561198015904494,587.6899999999999
76561198015909950,596.64
76561198015913038,208.91
76561198015930046,1149.6100000000001
76561198015943925,244.86999999999998
76561198015960011,664.5999999999999
76561198015962219,652.69
76561198015963197,209.92000000000002
76561198015968275,3447.86
76561198015968484,992.56
76561198015981146,144.92
76561198016006736,1706.28
76561198016009020,743.6899999999999
76561198016011132,1693.02
76561198016011434,54.97
76561198016012144,332.62
76561198016017310,697.3199999999999
76561198016020276,44.97
76561198016021662,449.77
76561198016023586,1254.8899999999999
76561198016066771,544.79
76561198016067437,810.55
76561198016072949,599.76
76561198016074507,99.94
76561198016074853,134.93
76561198016099887,94.92
76561198016122270,1701.0
76561198016129516,267.86
76561198016156059,1152.28
76561198016170713,3095.15
76561198016173267,294.89
76561198016174343,678.61
76561198016190004,959.05
76561198016192007,913.49
76561198016212878,306.8
76561198016232690,1125.53
76561198016258133,264.88
76561198016270907,2909.99
76561198016279835,139.95999999999998
76561198016281543,169.92999999999998
76561198016284981,54.97
76561198016311260,2968.5
76561198016312054,114.92999999999999
76561198016322420,956.42
76561198016349071,239.89999999999998
76561198016402842,471.73
76561198016407866,2415.46
76561198016416386,349.82
76561198016420286,733.64
76561198016439867,1613.5
76561198016444183,114.94
76561198016458849,347.82
76561198016462837,287.83
76561198016477146,180.9
76561198016487628,1052.46
76561198016489352,9.99
76561198016490256,279.82
76561198016494174,230.85
76561198016505910,49.98
76561198016513901,1324.36
76561198016514671,1345.31
76561198016525837,1299.22
76561198016564178,1330.1
76561198016584419,144.94
76561198016592205,452.76
76561198016593977,124.91999999999999
76561198016594121,609.71
76561198016595311,2048.79
76561198016599173,2057.11
76561198016610271,7160.8
76561198016632950,3979.5
76561198016642556,3.99
76561198016643574,1180.53
76561198016645142,565.65
76561198016650326,19.99
76561198016665024,289.88
76561198016680223,219.89999999999998
76561198016682159,234.88
76561198016684317,1118.19
76561198016685643,1420.19
76561198016688004,225.84
76561198016699647,142.87
76561198016719594,332.79
76561198016725684,340.77
76561198016732838,990.61
76561198016736054,167.91
76561198016739246,550.72
76561198016740850,2560.61
76561198016750146,1495.22
76561198016750784,1081.31
76561198016753953,287.8
76561198016761464,2619.54
76561198016764893,542.63
76561198016765519,144.93
76561198016768465,39.97
76561198016777463,2004.95
76561198016827811,1592.87
76561198016829881,984.6
76561198016834817,1154.42
76561198016840437,1747.19
76561198016869864,660.59
76561198016888498,149.91
76561198016889337,663.5
76561198016934110,49.97
76561198016939816,19.99
76561198016940185,1036.49
76561198016941672,29.979999999999997
76561198016947355,2117.5499999999997
76561198016950545,59.980000000000004
76561198016951092,1451.02
76561198016954579,789.46
76561198016964263,1133.26
76561198017015135,243.87
76561198017022041,109.91999999999999
76561198017024227,5183.62
76561198017056578,102.94
76561198017064806,94.94
76561198017069192,1064.2
76561198017077791,59.980000000000004
76561198017092401,2440.52
76561198017102917,1623.0
76561198017122666,634.32
76561198017130830,1177.28
76561198017131134,149.93
76561198017140286,125.9
76561198017154363,945.49
76561198017176943,1483.01
76561198017204231,238.84
76561198017205156,1269.3799999999999
76561198017205526,2009.1499999999999
76561198017206423,74.95
76561198017212077,848.3
76561198017218804,114.94
76561198017229217,39.98
76561198017231209,449.71999999999997
76561198017233453,585.61
76561198017236583,1150.41
76561198017237313,3198.97
76561198017268118,124.92999999999999
76561198017275546,1653.8899999999999
76561198017277608,197.92
76561198017281499,1365.06
76561198017286581,1321.28
76561198017290377,1289.24
76561198017328980,44.94
76561198017335208,294.81
76561198017338700,322.91
76561198017341667,2794.73
76561198017349553,505.69
76561198017353418,134.9
76561198017382784,284.88
76561198017384871,224.89
76561198017386525,205.87
76561198017390058,1405.22
76561198017392306,439.75
76561198017394725,960.8
76561198017434810,152.92000000000002
76561198017436335,1404.8
76561198017438119,237.87
76561198017444547,427.85
76561198017449677,344.81
76561198017472201,1512.24
76561198017485462,1992.56
76561198017487606,160.91
76561198017488555,114.92999999999999
76561198017489078,452.82
76561198017489100,898.61
76561198017490785,823.54
76561198017492544,1013.51
76561198017500791,39.98
76561198017524014,3399.06
76561198017530664,69.95
76561198017536688,706.5799999999999
76561198017546476,170.9
76561198017553690,296.86
76561198017553865,92.92
76561198017554581,155.89
76561198017567237,616.66
76561198017569501,307.84999999999997
76561198017586284,1382.18
76561198017609099,323.77
76561198017611681,224.85999999999999
76561198017611873,0.0
76561198017613059,254.89
76561198017614917,2557.17
76561198017615981,411.66999999999996
76561198017618407,360.78999999999996
76561198017659661,3817.25
76561198017664735,248.84
76561198017667347,34.98
76561198017703798,574.66
76561198017704101,538.72
76561198017706577,354.78999999999996
76561198017709385,2397.41
76561198017710952,479.69
76561198017712286,64.96
76561198017713312,483.76
76561198017717545,1170.32
76561198017721347,340.78
76561198017733222,511.62
76561198017753094,1030.57
76561198017753656,222.87
76561198017754022,661.6
76561198017761748,413.68
76561198017768074,1293.44
76561198017791627,2234.42
76561198017792294,439.67
76561198017793715,972.79
76561198017795593,247.85
76561198017795877,1340.07
76561198017803141,229.88
76561198017833447,217.89
76561198017837057,733.61
76561198017841947,986.36
76561198017849817,114.94999999999999
76561198017850497,948.39
76561198017853760,139.93
76561198017854752,34.98
76561198017888122,456.68
76561198017894138,54.96
76561198017900380,597.65
76561198017903548,4048.94
76561198017913139,1670.02
76561198017918666,1075.53
76561198017921179,2037.77
76561198017922925,279.86
76561198017950800,5669.66
76561198017957749,84.94
76561198017967501,1382.97
76561198017969389,2348.64
76561198017971897,319.83
76561198018018489,4863.46
76561198018018496,0.0
76561198018024046,389.89
76561198018025756,675.54
76561198018026822,916.47
76561198018055988,234.89
